location_name,date,rainfall_mm_24h,river_discharge_m3s,risk_level,label_source
"Dar es Salaam, Tanzania",2014-11-15,6.3,0.63,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-16,1.3,0.42,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-17,6.6,0.59,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-18,1.3,0.41,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-19,2.0,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-20,1.0,0.17,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-21,1.9,0.17,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-22,0.8,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-23,0.0,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-24,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-25,0.3,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-26,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-27,0.1,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-28,2.2,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-29,0.4,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-11-30,4.8,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-01,5.9,0.42,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-02,15.9,1.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-03,13.8,1.34,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-04,6.2,1.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-05,1.9,0.58,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-06,0.5,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-07,0.0,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-08,1.1,0.14,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-09,1.7,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-10,0.7,0.11,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-11,1.2,0.11,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-12,3.7,0.14,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-13,1.8,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-14,0.9,0.11,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-15,1.5,0.11,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-16,0.2,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-17,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-18,1.3,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-19,0.3,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-20,1.9,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-21,0.8,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-22,0.7,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-23,2.1,0.11,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-24,1.5,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-25,0.6,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-26,0.5,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-27,0.6,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-28,0.4,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-29,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-30,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2014-12-31,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-01,1.9,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-02,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-03,0.2,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-04,0.2,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-05,0.4,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-06,3.5,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-07,1.3,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-08,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-09,0.4,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-10,0.4,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-11,6.3,0.11,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-12,0.2,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-13,0.1,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-14,0.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-15,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-16,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-17,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-18,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-19,0.1,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-20,2.4,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-21,0.1,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-22,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-23,0.3,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-24,0.8,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-25,1.4,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-26,0.5,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-27,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-28,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-29,0.2,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-30,1.7,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-01-31,0.6,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-01,0.2,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-02,0.1,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-03,1.2,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-04,0.8,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-05,0.1,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-06,0.0,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-07,0.0,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-08,0.7,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-09,0.1,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-10,0.0,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-11,0.0,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-12,0.0,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-13,0.3,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-14,0.0,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-15,0.5,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-16,2.6,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-17,1.5,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-18,0.7,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-19,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-20,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-21,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-22,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-23,0.8,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-24,1.7,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-25,2.5,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-26,0.7,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-27,0.1,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-02-28,0.5,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-01,7.4,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-02,0.6,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-03,0.2,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-04,0.5,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-05,0.9,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-06,0.4,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-07,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-08,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-09,0.4,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-10,0.4,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-11,0.4,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-12,0.3,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-13,0.0,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-14,0.0,0.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-15,2.4,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-16,31.1,1.72,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-17,3.2,1.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-18,4.0,0.72,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-19,4.0,0.63,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-20,14.9,1.44,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-21,21.3,2.75,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-22,16.0,2.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-23,6.6,1.59,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-24,11.9,1.81,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-25,30.1,3.69,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-26,5.0,2.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-27,3.4,1.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-28,9.6,1.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-29,9.9,1.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-30,5.0,0.91,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-03-31,1.5,0.59,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-01,1.0,0.41,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-02,1.1,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-03,1.1,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-04,1.6,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-05,2.8,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-06,0.2,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-07,0.1,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-08,1.9,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-09,0.8,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-10,1.1,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-11,1.2,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-12,2.8,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-13,4.5,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-14,2.6,0.34,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-15,4.9,0.47,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-16,3.7,0.47,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-17,1.7,0.37,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-18,4.1,0.34,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-19,0.9,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-20,0.2,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-21,4.4,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-22,11.1,1.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-23,5.7,1.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-24,2.7,0.81,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-25,14.2,1.59,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-26,11.2,1.62,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-27,4.4,1.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-28,0.4,0.56,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-29,2.4,0.41,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-04-30,2.0,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-01,1.6,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-02,0.8,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-03,15.2,1.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-04,17.3,1.94,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-05,4.2,1.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-06,5.2,1.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-07,16.8,2.56,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-08,21.7,3.41,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-09,3.8,1.53,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-10,6.0,1.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-11,32.3,4.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-12,36.3,5.84,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-13,15.2,3.29,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-14,4.1,1.9,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-15,0.0,1.0,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-16,0.0,0.59,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-17,0.0,0.41,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-18,0.0,0.28,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-19,0.5,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-20,0.0,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-21,0.0,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-22,1.1,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-23,0.5,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-24,1.0,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-25,1.4,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-26,0.6,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-27,0.4,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-28,1.9,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-29,5.3,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-30,2.4,0.34,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-05-31,1.9,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-01,0.3,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-02,0.6,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-03,0.7,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-04,0.1,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-05,1.2,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-06,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-07,1.6,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-08,0.0,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-09,0.9,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-10,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-11,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-12,0.8,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-13,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-14,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-15,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-16,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-17,1.4,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-18,0.8,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-19,0.5,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-20,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-21,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-22,3.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-23,6.5,0.31,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-24,1.0,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-25,0.9,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-26,0.0,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-27,0.6,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-28,1.7,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-29,2.4,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-06-30,0.6,0.19,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-01,0.8,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-02,0.1,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-03,0.4,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-04,0.2,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-05,0.4,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-06,5.1,0.25,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-07,1.9,0.22,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-08,0.2,0.16,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-09,0.6,0.12,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-10,0.3,0.09,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-11,0.0,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-12,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-13,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-14,0.3,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-15,0.1,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-16,0.2,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-17,0.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-18,0.6,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-19,2.4,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-20,0.8,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-21,1.3,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-22,0.6,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-23,0.2,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-24,0.1,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-25,0.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-26,1.4,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-27,0.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-28,2.0,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-29,0.3,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-30,0.8,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-07-31,0.5,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-01,0.2,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-02,2.1,0.08,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-03,0.1,0.06,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-04,0.3,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-05,0.8,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-06,0.7,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-07,0.5,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-08,2.2,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-09,1.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-10,0.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-11,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-12,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-13,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-14,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-15,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-16,2.0,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-17,0.1,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-18,0.6,0.05,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-19,0.1,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-20,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-21,0.3,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-22,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-23,0.0,0.03,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-24,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-25,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-26,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-27,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-28,1.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-29,0.1,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-30,0.2,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-08-31,0.0,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-09-01,0.9,0.02,low,default_low_unconfirmed
"Dar es Salaam, Tanzania",2015-09-02,0.3,0.02,low,default_low_unconfirmed
